sno,state/unionterritory,confirmedindiannational,confirmedforeignnational,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,day,month,year,week,weekday_number,hour,am_pm,minute
14303,10,0.0688606825264118,0.10682254964766175,0.1986569204895355,0.1841911493998969,0.19932593988009933,0.009501900380076015,126,28,4,2021,17,2,8,1,0
14304,11,0.0688606825264118,0.10682254964766175,0.013308342852217535,0.013327442750901995,0.015228917167988113,0.8860772154430886,62,28,4,2021,17,2,8,1,0
14305,12,0.0688606825264118,0.10682254964766175,0.0808535025591692,0.08168274304788552,0.09756059922074233,0.6878375675135028,306,28,4,2021,17,2,8,1,0
14306,13,0.0688606825264118,0.10682254964766175,0.07452783882548607,0.04818005546965123,0.08324960416119731,0.9985997199439888,378,28,4,2021,17,2,8,1,0
14307,14,0.0688606825264118,0.10682254964766175,0.015500673280193339,0.017021328817220134,0.016984440876296747,0.22774554910982195,507,28,4,2021,17,2,8,1,0
14308,15,0.0688606825264118,0.10682254964766175,0.029333426709219,0.026961686670102836,0.030873939192912755,0.6989397879575916,772,28,4,2021,17,2,8,1,0
14309,16,0.0688606825264118,0.10682254964766175,0.033133797629730496,0.027563016959968583,0.03967944679993426,0.8046609321864373,396,28,4,2021,17,2,8,1,0
14310,17,0.0688606825264118,0.10682254964766175,0.2246097533737046,0.1817121959600422,0.2604420379692893,0.03640728145629126,512,28,4,2021,17,2,8,1,0
14311,18,0.0688606825264118,0.10682254964766175,0.2502252727774139,0.06344648160420195,0.2715212481212066,0.23424684936987397,99,28,4,2021,17,2,8,1,0
14312,19,0.0688606825264118,0.10682254964766175,0.002444901148295479,0.0017058144957415996,0.00253641754170159,0.39807961592318464,195,28,4,2021,17,2,8,1,0
14313,20,0.0688606825264118,0.10682254964766175,0.00024821962505576137,1.2272046731953955e-05,0.00044641097475630535,0.2534506901380276,531,28,4,2021,17,2,8,1,0
14314,21,0.0688606825264118,0.10682254964766175,0.08822612269135548,0.06527501656726309,0.09768740150511708,0.3681736347269454,648,28,4,2021,17,2,8,1,0
14315,22,0.0688606825264118,0.10682254964766175,0.760312043976727,0.8121517806739807,0.8199543288663727,0.4530906181236247,510,28,4,2021,17,2,8,1,0
14316,23,0.0688606825264118,0.10682254964766175,0.006074336183438861,0.004822914365657904,0.005715771006230046,0.9301860372074415,684,28,4,2021,17,2,8,1,0
14317,24,0.0688606825264118,0.10682254964766175,0.0030354069341126076,0.0020248877107724027,0.003025219895984941,0.9916983396679336,591,28,4,2021,17,2,8,1,0
14318,25,0.0688606825264118,0.10682254964766175,0.000982725944607242,0.0001595366075154014,0.0010675934265100813,0.23514702940588117,438,28,4,2021,17,2,8,1,0
14319,26,0.0688606825264118,0.10682254964766175,0.002584136196740781,0.0012149326264634414,0.0024997899023733966,0.5675135027005401,508,28,4,2021,17,2,8,1,0
14320,27,0.0688606825264118,0.10682254964766175,0.07691078866502389,0.024629997791031588,0.07811336793560675,0.8819763952790558,586,28,4,2021,17,2,8,1,0
14321,28,0.0688606825264118,0.10682254964766175,0.009623793943731222,0.0094617480303365,0.010234729249233795,0.3401680336067214,59,28,4,2021,17,2,8,1,0
14322,29,0.0688606825264118,0.10682254964766175,0.06023490527354818,0.10590776329676263,0.06531284466236753,0.8061612322464493,602,28,4,2021,17,2,8,1,0
14323,30,0.0688606825264118,0.10682254964766175,0.08038669219585481,0.04670740986181675,0.10169543206855801,0.15623124624924983,555,28,4,2021,17,2,8,1,0
14324,31,0.0688606825264118,0.10682254964766175,0.0013057429691998399,0.0017426306359374615,0.0013806946682800181,0.6811362272454491,214,28,4,2021,17,2,8,1,0
14325,32,0.0688606825264118,0.10682254964766175,0.2053134746582888,0.1684706575362639,0.20703020125493357,0.6459291858371674,528,28,4,2021,17,2,8,1,0
14326,34,0.0688606825264118,0.10682254964766175,0.0716237935293412,0.026384900473701,0.07808306181778697,0.3844768953790758,606,28,4,2021,17,2,8,1,0
14327,35,0.0688606825264118,0.10682254964766175,0.006951185476624155,0.004859730505853766,0.006481790671367896,0.6158231646329266,721,28,4,2021,17,2,8,1,0
14328,38,0.0688606825264118,0.10682254964766175,0.024287606568164775,0.02833615590408168,0.03022468174857747,0.10302060412082416,417,28,4,2021,17,2,8,1,0
14329,37,0.0688606825264118,0.10682254964766175,0.17299975488830013,0.14331296173575828,0.21439198490569406,0.5867173434686938,620,28,4,2021,17,2,8,1,0
14330,39,0.0688606825264118,0.10682254964766175,0.13771175071290623,0.13599882188351373,0.14434357692510782,0.8067613522704541,369,28,4,2021,17,2,8,1,0
14331,0,0.0688606825264118,0.10682254964766175,0.00116153524045292,0.0008222271310409149,0.0010813520321460524,0.6357271454290858,372,29,4,2021,17,3,8,1,0
14332,1,0.0688606825264118,0.10682254964766175,0.19767688808009165,0.09659327982720958,0.19885721765296036,0.6122224444888978,443,29,4,2021,17,3,8,1,0
14333,2,0.0688606825264118,0.10682254964766175,0.003530188624123591,0.0007117787104533293,0.0033582153377960796,0.9676935387077416,432,29,4,2021,17,3,8,1,0
14334,3,0.0688606825264118,0.10682254964766175,0.04607954920995506,0.015401418648602214,0.04589554764084536,0.5593118623724745,431,29,4,2021,17,3,8,1,0
14335,4,0.0688606825264118,0.10682254964766175,0.07049520229588649,0.029342463736101904,0.08206357516995597,0.23474694938987797,754,29,4,2021,17,3,8,1,0
14336,6,0.0688606825264118,0.10682254964766175,0.00711901343680376,0.005608325356502957,0.007645694337329774,0.4255851170234047,576,29,4,2021,17,3,8,1,0
14337,7,0.0688606825264118,0.10682254964766175,0.11830731620093027,0.09892496870628083,0.1297588971696689,0.1892378475695139,454,29,4,2021,17,3,8,1,0
14338,8,0.0688606825264118,0.10682254964766175,0.0010533794438927302,4.908818692781582e-05,0.0013139468382352393,0.8027605521104221,576,29,4,2021,17,3,8,1,0
14339,10,0.0688606825264118,0.10682254964766175,0.20289571605663967,0.18870726259725595,0.20415744158356344,0.6929385877175436,528,29,4,2021,17,3,8,1,0
14340,11,0.0688606825264118,0.10682254964766175,0.013482179467761595,0.013621971872468889,0.015805477114976575,0.20384076815363072,295,29,4,2021,17,3,8,1,0
14341,12,0.0688606825264118,0.10682254964766175,0.08263434369218611,0.08381807917924551,0.10018588991776815,0.008701740348069613,669,29,4,2021,17,3,8,1,0
14342,13,0.0688606825264118,0.10682254964766175,0.07610625043122463,0.04934589990918685,0.08556328103327872,0.9141828365673135,656,29,4,2021,17,3,8,1,0
14343,14,0.0688606825264118,0.10682254964766175,0.015823690304785934,0.017426306359374616,0.01745650979129311,0.20764152830566113,149,29,4,2021,17,3,8,1,0
14344,15,0.0688606825264118,0.10682254964766175,0.029532955506321415,0.027329848072061458,0.03143599682585249,0.8174634926985397,621,29,4,2021,17,3,8,1,0
14345,16,0.0688606825264118,0.10682254964766175,0.034037582274549553,0.02939155192302972,0.041180808158183806,0.20654130826165232,599,29,4,2021,17,3,8,1,0
14346,17,0.0688606825264118,0.10682254964766175,0.2270614919574148,0.18452249466165965,0.2677019335675023,0.6938387677535507,412,29,4,2021,17,3,8,1,0
14347,18,0.0688606825264118,0.10682254964766175,0.25343783144727167,0.06394963552021206,0.27803111378515605,0.490498099619924,309,29,4,2021,17,3,8,1,0
14348,19,0.0688606825264118,0.10682254964766175,0.002473286865017215,0.0017058144957415996,0.0025579850856714908,0.7009401880376075,724,29,4,2021,17,3,8,1,0
14349,20,0.0688606825264118,0.10682254964766175,0.0002768125367900644,1.2272046731953955e-05,0.0004655614663847516,0.124624924984997,586,29,4,2021,17,3,8,1,0
14350,21,0.0688606825264118,0.10682254964766175,0.09115917528925978,0.06656358147411826,0.10005945948759978,0.03760752150430086,645,29,4,2021,17,3,8,1,0
14351,22,0.0688606825264118,0.10682254964766175,0.772988442040614,0.824853349041553,0.8317251878421523,0.4961992398479696,373,29,4,2021,17,3,8,1,0
14352,23,0.0688606825264118,0.10682254964766175,0.006086560689180339,0.004847458459121812,0.005763926125955944,0.9455891178235647,749,29,4,2021,17,3,8,1,0
14353,24,0.0688606825264118,0.10682254964766175,0.0030639998458469107,0.0020494318042363104,0.0030547823053919602,0.19943988797759551,527,29,4,2021,17,3,8,1,0
14354,25,0.0688606825264118,0.10682254964766175,0.0009928785002230455,0.0001595366075154014,0.0010932513667501356,0.7440488097619524,706,29,4,2021,17,3,8,1,0
14355,26,0.0688606825264118,0.10682254964766175,0.002593252777293747,0.0012272046731953954,0.0025228448631688075,0.5666133226645329,619,29,4,2021,17,3,8,1,0
14356,27,0.0688606825264118,0.10682254964766175,0.07784751731684117,0.024752718258351125,0.07967255262294802,0.3625725145029006,664,29,4,2021,17,3,8,1,0
14357,28,0.0688606825264118,0.10682254964766175,0.009754741191673827,0.009584468497656038,0.010468625545045303,0.5814162832566514,667,29,4,2021,17,3,8,1,0
14358,29,0.0688606825264118,0.10682254964766175,0.061327237379803584,0.1076503939327001,0.066596485382783,0.9931986397279456,728,29,4,2021,17,3,8,1,0
14359,30,0.0688606825264118,0.10682254964766175,0.08210703238520205,0.04818005546965123,0.10478423903383352,0.8043608721744349,469,29,4,2021,17,3,8,1,0
14360,31,0.0688606825264118,0.10682254964766175,0.0013111300395265925,0.0017549026826694156,0.0014087696608615268,0.981996399279856,676,29,4,2021,17,3,8,1,0
14361,32,0.0688606825264118,0.10682254964766175,0.2084450200782327,0.16967331811599537,0.2101286764295749,0.37647529505901184,330,29,4,2021,17,3,8,1,0
14362,34,0.0688606825264118,0.10682254964766175,0.07245443833472395,0.027096679184154333,0.07956936308067823,0.09351870374074814,529,29,4,2021,17,3,8,1,0
14363,35,0.0688606825264118,0.10682254964766175,0.0069538790117875315,0.004859730505853766,0.006512654570497236,0.28355671134226845,350,29,4,2021,17,3,8,1,0
14364,38,0.0688606825264118,0.10682254964766175,0.025032472638344627,0.02966153695113271,0.03135028443128246,0.7316463292658532,129,29,4,2021,17,3,8,1,0
14365,37,0.0688606825264118,0.10682254964766175,0.18043867742450798,0.1465650541197261,0.21992350215266399,0.16203240648129624,327,29,4,2021,17,3,8,1,0
14366,39,0.0688606825264118,0.10682254964766175,0.1401842087978732,0.13694376948187417,0.14754282458967746,0.44478895779155836,234,29,4,2021,17,3,8,1,0
14367,0,0.0688606825264118,0.10682254964766175,0.0011692014559179142,0.0008222271310409149,0.0010923217312341915,0.14382876575315062,666,30,4,2021,17,4,8,1,0
14368,1,0.0688606825264118,0.10682254964766175,0.19937340084299363,0.09729278649093095,0.20160745136332908,0.30936187237447493,178,30,4,2021,17,4,8,1,0
14369,2,0.0688606825264118,0.10682254964766175,0.0035399267897142594,0.0007240507571852833,0.0033942851958147064,0.1258251650330066,519,30,4,2021,17,4,8,1,0
14370,3,0.0688606825264118,0.10682254964766175,0.0464518786475387,0.015720491863633015,0.04646801719156367,0.8756751350270054,703,30,4,2021,17,4,8,1,0
14371,4,0.0688606825264118,0.10682254964766175,0.07275901500319805,0.030434675895245806,0.08449717502359415,0.1412282456491298,598,30,4,2021,17,4,8,1,0
14372,6,0.0688606825264118,0.10682254964766175,0.007211629607421394,0.005706501730358589,0.007794621946984002,0.9283856771354271,684,30,4,2021,17,4,8,1,0
14373,7,0.0688606825264118,0.10682254964766175,0.12172375476315435,0.10200525243600127,0.13269728910846468,0.9445889177835567,696,30,4,2021,17,4,8,1,0
14374,8,0.0688606825264118,0.10682254964766175,0.0010875666209663533,4.908818692781582e-05,0.0013635893747866487,0.6587317463492699,635,30,4,2021,17,4,8,1,0
14375,10,0.0688606825264118,0.10682254964766175,0.2089638363897015,0.19355472105637778,0.20866338492934397,0.08321664332866573,407,30,4,2021,17,4,8,1,0
14376,11,0.0688606825264118,0.10682254964766175,0.013671555709248212,0.014063765554819231,0.01636679103950356,0.8890778155631126,796,30,4,2021,17,4,8,1,0
14377,12,0.0688606825264118,0.10682254964766175,0.08461181289212952,0.08602704759099722,0.10284966752515408,0.5543108621724345,537,30,4,2021,17,4,8,1,0
14378,13,0.0688606825264118,0.10682254964766175,0.0780818548760549,0.05053628844218638,0.08815640634145289,0.1369273854770954,500,30,4,2021,17,4,8,1,0
14379,14,0.0688606825264118,0.10682254964766175,0.01608537760565858,0.017917188228652774,0.018021728184987054,0.09511902380476095,682,30,4,2021,17,4,8,1,0
14380,15,0.0688606825264118,0.10682254964766175,0.029867989841642923,0.02764892128709226,0.03208190758233038,0.4337867573514703,575,30,4,2021,17,4,8,1,0
14381,16,0.0688606825264118,0.10682254964766175,0.0350227945593076,0.031170998699163045,0.042289119620292234,0.041308261652330466,570,30,4,2021,17,4,8,1,0
14382,17,0.0688606825264118,0.10682254964766175,0.22999164382514314,0.18783594727928724,0.2742138444295868,0.6402280456091218,861,30,4,2021,17,4,8,1,0
14383,18,0.0688606825264118,0.10682254964766175,0.2578129613326452,0.06453869376334585,0.28520920145796597,0.4763952790558112,883,30,4,2021,17,4,8,1,0
14384,19,0.0688606825264118,0.10682254964766175,0.0025130683074301584,0.0017180865424735537,0.002578065212815881,0.883876775355071,752,30,4,2021,17,4,8,1,0
14385,20,0.0688606825264118,0.10682254964766175,0.00028634350736816543,4.908818692781582e-05,0.0004949379486885818,0.4737947589517904,537,30,4,2021,17,4,8,1,0
14386,21,0.0688606825264118,0.10682254964766175,0.09392792224219812,0.06772942591365387,0.10243226117849523,0.3712742548509702,344,30,4,2021,17,4,8,1,0
14387,22,0.0688606825264118,0.10682254964766175,0.7871889666169468,0.8343150970718896,0.8440259390620201,0.1880376075215043,591,30,4,2021,17,4,8,1,0
14388,23,0.0688606825264118,0.10682254964766175,0.006151619923126506,0.004908818692781582,0.005822307236357227,0.9883976795359072,748,30,4,2021,17,4,8,1,0
14389,24,0.0688606825264118,0.10682254964766175,0.003090728002468107,0.0020739758977002185,0.0030895506736882657,0.8965793158631726,519,30,4,2021,17,4,8,1,0
14390,25,0.0688606825264118,0.10682254964766175,0.0010115260513541126,0.00017180865424735537,0.0011190952340933784,0.20904180836167233,453,30,4,2021,17,4,8,1,0
14391,26,0.0688606825264118,0.10682254964766175,0.0026058916730603596,0.0012272046731953954,0.0025564976688459804,0.43778755751150233,193,30,4,2021,17,4,8,1,0
14392,27,0.0688606825264118,0.10682254964766175,0.07881698278064408,0.024899982819134574,0.08097367049106323,0.25665133026605325,184,30,4,2021,17,4,8,1,0
14393,28,0.0688606825264118,0.10682254964766175,0.009871806373774416,0.009731733058439485,0.010677235754823135,0.7561512302460492,396,30,4,2021,17,4,8,1,0
14394,29,0.0688606825264118,0.10682254964766175,0.06237543694838213,0.10933166433497778,0.06784665922462448,0.4300860172034407,582,30,4,2021,17,4,8,1,0
14395,30,0.0688606825264118,0.10682254964766175,0.08437871850299117,0.05011903885329995,0.10799501417880089,0.3046609321864373,411,30,4,2021,17,4,8,1,0
14396,31,0.0688606825264118,0.10682254964766175,0.0013165171098533453,0.0017917188228652773,0.0014403772684036225,0.26315263052610527,876,30,4,2021,17,4,8,1,0
14397,32,0.0688606825264118,0.10682254964766175,0.21166524496355543,0.17098642711631445,0.21345621379534482,0.5910182036407282,459,30,4,2021,17,4,8,1,0
14398,34,0.0688606825264118,0.10682254964766175,0.07368227597919845,0.027747097660947892,0.08099096171165979,0.24194838967793558,883,30,4,2021,17,4,8,1,0
14399,35,0.0688606825264118,0.10682254964766175,0.006964238762415902,0.004859730505853766,0.006538870292046857,0.25635127025405086,420,30,4,2021,17,4,8,1,0
14400,38,0.0688606825264118,0.10682254964766175,0.025701712528937375,0.030704660923348795,0.03251251475331564,0.6615323064612922,441,30,4,2021,17,4,8,1,0
14401,37,0.0688606825264118,0.10682254964766175,0.18574556328139713,0.1501853079056525,0.22645028718300358,0.11522304460892178,541,30,4,2021,17,4,8,1,0
14402,39,0.0688606825264118,0.10682254964766175,0.1428539165348043,0.13803598164101807,0.15077851396647213,0.5493098619723945,562,30,4,2021,17,4,8,1,0
14403,0,0.0688606825264118,0.10682254964766175,0.0011812187666468243,0.0008222271310409149,0.0011060803368701626,0.9065813162632527,1067,1,5,2021,17,5,8,1,0
14404,1,0.0688606825264118,0.10682254964766175,0.2011279282094145,0.098078197481776,0.20483403031206748,0.37037407481496304,561,1,5,2021,17,5,8,1,0
14405,2,0.0688606825264118,0.10682254964766175,0.0035500793453300625,0.0007240507571852833,0.0034245913136344806,0.6160232046409282,284,1,5,2021,17,5,8,1,0
14406,3,0.0688606825264118,0.10682254964766175,0.04695929923331629,0.016039565078663817,0.04706242614045826,0.4783956791358272,971,1,5,2021,17,5,8,1,0
14407,4,0.0688606825264118,0.10682254964766175,0.07507835597387769,0.031416439633802126,0.08744467739044617,0.3750750150030006,287,1,5,2021,17,5,8,1,0
14408,6,0.0688606825264118,0.10682254964766175,0.007306317728164702,0.005866038337873991,0.007929233169692693,0.6053210642128426,535,1,5,2021,17,5,8,1,0
14409,7,0.0688606825264118,0.10682254964766175,0.12455756095003886,0.10530643300689689,0.13548508009367752,0.14792958591718344,532,1,5,2021,17,5,8,1,0
14410,8,0.0688606825264118,0.10682254964766175,0.0011534546349627908,4.908818692781582e-05,0.0013951969823287444,0.9850970194038808,712,1,5,2021,17,5,8,1,0
14411,10,0.0688606825264118,0.10682254964766175,0.21420338386750626,0.1981567385808605,0.21369215528929142,0.7065413082616524,599,1,5,2021,17,5,8,1,0
14412,11,0.0688606825264118,0.10682254964766175,0.013869426946250091,0.014333750582922218,0.016929034599546488,0.036207241448289657,478,1,5,2021,17,5,8,1,0
14413,12,0.0688606825264118,0.10682254964766175,0.08672105812006578,0.08815011167562525,0.10556513286722648,0.6314262852570515,410,1,5,2021,17,5,8,1,0
14414,13,0.0688606825264118,0.10682254964766175,0.0800187138535351,0.05173894902191787,0.09072833595986354,0.6175235047009402,402,1,5,2021,17,5,8,1,0
14415,14,0.0688606825264118,0.10682254964766175,0.016444032172412772,0.01837125395773507,0.018460144294306244,0.7971594318863773,434,1,5,2021,17,5,8,1,0
14416,15,0.0688606825264118,0.10682254964766175,0.030134649822817185,0.028017082689050878,0.032738602110793213,0.05891178235647129,685,1,5,2021,17,5,8,1,0
14417,16,0.0688606825264118,0.10682254964766175,0.035851988999602395,0.03264364430699752,0.04339743108240066,0.9625925185037008,655,1,5,2021,17,5,8,1,0
14418,17,0.0688606825264118,0.10682254964766175,0.23307553439219655,0.19049898142012123,0.283193379805193,0.8724744948989798,90,1,5,2021,17,5,8,1,0
14419,18,0.0688606825264118,0.10682254964766175,0.26143887405257493,0.06514002405321159,0.2921255037694861,0.6710342068413683,695,1,5,2021,17,5,8,1,0
14420,19,0.0688606825264118,0.10682254964766175,0.002564245475534309,0.0017549026826694156,0.002597215704444327,0.864872974594919,495,1,5,2021,17,5,8,1,0
14421,20,0.0688606825264118,0.10682254964766175,0.000298153623084508,4.908818692781582e-05,0.0005144602945234056,0.9473894778955791,640,1,5,2021,17,5,8,1,0
14422,21,0.0688606825264118,0.10682254964766175,0.09674245929291386,0.0689198144466534,0.10473775725803633,0.7710542108421684,454,1,5,2021,17,5,8,1,0
14423,22,0.0688606825264118,0.10682254964766175,0.8016325309430211,0.8444763517659475,0.855724286467556,0.8504700940188038,974,1,5,2021,17,5,8,1,0
14424,23,0.0688606825264118,0.10682254964766175,0.006166952354056495,0.004970178926441351,0.005872693481321392,0.9473894778955791,170,1,5,2021,17,5,8,1,0
14425,24,0.0688606825264118,0.10682254964766175,0.0031251223745542974,0.002098519991164126,0.0031321279803185006,0.357871574314863,82,1,5,2021,17,5,8,1,0
14426,25,0.0688606825264118,0.10682254964766175,0.0010206426319070787,0.0001840807009793093,0.0011192811611965673,0.7827565513102621,444,1,5,2021,17,5,8,1,0
14427,26,0.0688606825264118,0.10682254964766175,0.0026129363034876514,0.0012762928601232112,0.0025985171941666487,0.3221644328865773,562,1,5,2021,17,5,8,1,0
14428,27,0.0688606825264118,0.10682254964766175,0.0798558585736571,0.02507179147338193,0.08258770367384519,0.7178435687137428,633,1,5,2021,17,5,8,1,0
14429,28,0.0688606825264118,0.10682254964766175,0.010007104716980937,0.009878997619222934,0.010899418643133749,0.3670734146829366,489,1,5,2021,17,5,8,1,0
14430,29,0.0688606825264118,0.10682254964766175,0.06343337468255134,0.11071840561568858,0.06897393525125817,0.11822364472894578,295,1,5,2021,17,5,8,1,0
14431,30,0.0688606825264118,0.10682254964766175,0.0864577132590926,0.052021206096752814,0.11118459363400472,0.01300260052010402,662,1,5,2021,17,5,8,1,0
14432,31,0.0688606825264118,0.10682254964766175,0.0013204538150921263,0.0018039908695972314,0.0014784923245573262,0.8268653730746149,703,1,5,2021,17,5,8,1,0
14433,32,0.0688606825264118,0.10682254964766175,0.214981815529722,0.17237316839702524,0.21693156320814985,0.34586917383476695,551,1,5,2021,17,5,8,1,0
14434,34,0.0688606825264118,0.10682254964766175,0.07503774575141448,0.028372972044277543,0.08243264046978573,0.39437887577515507,531,1,5,2021,17,5,8,1,0
14435,35,0.0688606825264118,0.10682254964766175,0.006978120828257919,0.00487200255258572,0.006571035680898518,0.1877375475095019,546,1,5,2021,17,5,8,1,0
14436,38,0.0688606825264118,0.10682254964766175,0.02660487558871873,0.03220185062464718,0.033563746594745106,0.0699139827965593,851,1,5,2021,17,5,8,1,0
14437,37,0.0688606825264118,0.10682254964766175,0.19247815801976267,0.1542596274206612,0.23284097357380898,0.060712142428485695,548,1,5,2021,17,5,8,1,0
14438,39,0.0688606825264118,0.10682254964766175,0.1457405574498935,0.13921409812728566,0.1540156907600923,0.5795159031806362,262,1,5,2021,17,5,8,1,0
14439,0,0.0688606825264118,0.10682254964766175,0.001196136807551678,0.000834499177772869,0.0011241152658794762,0.1956391278255651,214,2,5,2021,17,6,8,1,0
14440,1,0.0688606825264118,0.10682254964766175,0.20352703925993257,0.0988267923324252,0.20844324723916843,0.257251450290058,637,2,5,2021,17,6,8,1,0
14441,2,0.0688606825264118,0.10682254964766175,0.003561682266033838,0.0007240507571852833,0.00346493749502645,0.3485697139427886,67,2,5,2021,17,6,8,1,0
14442,3,0.0688606825264118,0.10682254964766175,0.04742113691632906,0.01632182215349876,0.04770443242776918,0.18813762752550509,531,2,5,2021,17,6,8,1,0
14443,4,0.0688606825264118,0.10682254964766175,0.07733781758592533,0.03242274746582235,0.09000842621631651,0.09471894378875774,401,2,5,2021,17,6,8,1,0
14444,6,0.0688606825264118,0.10682254964766175,0.007404113774096521,0.006001030851925483,0.008077788925140543,0.07551510302060412,241,2,5,2021,17,6,8,1,0
14445,7,0.0688606825264118,0.10682254964766175,0.1273613238601011,0.10811673170851434,0.1384416928885858,0.3086617323464693,401,2,5,2021,17,6,8,1,0
14446,8,0.0688606825264118,0.10682254964766175,0.0012102260684062622,4.908818692781582e-05,0.0014338698197920146,0.07791558311662332,588,2,5,2021,17,6,8,1,0
14447,10,0.0688606825264118,0.10682254964766175,0.21988487830711728,0.20321282183442554,0.2183810509046097,0.6090218043608722,-34,2,5,2021,17,6,8,1,0
14448,11,0.0688606825264118,0.10682254964766175,0.014140852412713404,0.014996441106447732,0.01735722471819029,0.2444488897779556,198,2,5,2021,17,6,8,1,0
14449,12,0.0688606825264118,0.10682254964766175,0.08891359574305414,0.09026090371352133,0.10813966546508177,0.247749549909982,569,2,5,2021,17,6,8,1,0
14450,13,0.0688606825264118,0.10682254964766175,0.0817817362154712,0.05327295486341212,0.09325471343799294,0.9395879175835167,214,2,5,2021,17,6,8,1,0
14451,14,0.0688606825264118,0.10682254964766175,0.016696810087745016,0.018714871266229782,0.018971629755178628,0.6879375875175036,181,2,5,2021,17,6,8,1,0
14452,15,0.0688606825264118,0.10682254964766175,0.030507808040451098,0.028593868885452713,0.03345107477021269,0.33926785357071415,431,2,5,2021,17,6,8,1,0
14453,16,0.0688606825264118,0.10682254964766175,0.03697767950288115,0.034717620204697736,0.04457304815586344,0.5536107221444289,796,2,5,2021,17,6,8,1,0
14454,17,0.0688606825264118,0.10682254964766175,0.23687569811769546,0.19382470608448077,0.29081453176490185,0.10272054410882175,641,2,5,2021,17,6,8,1,0
14455,18,0.0688606825264118,0.10682254964766175,0.26464894638228187,0.06572908229634539,0.29875120201872213,0.8237647529505902,528,2,5,2021,17,6,8,1,0
14456,19,0.0688606825264118,0.10682254964766175,0.0025986398476205,0.0017671747294013694,0.0026189691755174166,0.14762952590518102,417,2,5,2021,17,6,8,1,0
14457,20,0.0688606825264118,0.10682254964766175,0.00030685581361233937,4.908818692781582e-05,0.0005434649226208582,0.6977395479095819,1045,2,5,2021,17,6,8,1,0
14458,21,0.0688606825264118,0.10682254964766175,0.09975963306592055,0.07017156321331271,0.10703934886841046,0.11352270454090818,598,2,5,2021,17,6,8,1,0
14459,22,0.0688606825264118,0.10682254964766175,0.8143389722837304,0.8543185332449745,0.8674901254115497,0.8945789157831566,531,2,5,2021,17,6,8,1,0
14460,23,0.0688606825264118,0.10682254964766175,0.00618332076004932,0.005031539160101121,0.005932004227238618,0.1873374674934987,596,2,5,2021,17,6,8,1,0
14461,24,0.0688606825264118,0.10682254964766175,0.003164903816967241,0.0021353361313599883,0.003180840881353966,0.5128025605121025,785,2,5,2021,17,6,8,1,0
14462,25,0.0688606825264118,0.10682254964766175,0.0010328671376485562,0.0001840807009793093,0.001171154822986242,0.7395479095819164,352,2,5,2021,17,6,8,1,0
14463,26,0.0688606825264118,0.10682254964766175,0.0026259895892793987,0.0013131090003190731,0.0026278936764704787,0.9868973794758952,708,2,5,2021,17,6,8,1,0
14464,27,0.0688606825264118,0.10682254964766175,0.0810231952744619,0.025206783987433423,0.08452376259935014,0.44508901780356075,775,2,5,2021,17,6,8,1,0
14465,28,0.0688606825264118,0.10682254964766175,0.010136187209810436,0.01002626218000638,0.011155812118431103,0.16283256651330266,657,2,5,2021,17,6,8,1,0
14466,29,0.0688606825264118,0.10682254964766175,0.0643549780984512,0.11241194806469823,0.07027858573433397,0.45949189837967597,537,2,5,2021,17,6,8,1,0
14467,30,0.0688606825264118,0.10682254964766175,0.08887692222582971,0.05398473357386545,0.1144665788594934,0.17513502700540107,674,2,5,2021,17,6,8,1,0
14468,31,0.0688606825264118,0.10682254964766175,0.001329363200632525,0.0018162629163291852,0.001526647444283225,0.6278255651130227,512,2,5,2021,17,6,8,1,0
14469,32,0.0688606825264118,0.10682254964766175,0.2185381107254291,0.17417715926662247,0.22057350330541203,0.23654730946189237,248,2,5,2021,17,6,8,1,0
14470,33,0.0688606825264118,0.10682254964766175,0.07619120038637726,0.029060206661266963,0.0838140788464785,0.12002400480096019,848,2,5,2021,17,6,8,1,0
14471,35,0.0688606825264118,0.10682254964766175,0.006986615823773183,0.004884274599317674,0.006616959675386152,0.4177835567113423,300,2,5,2021,17,6,8,1,0
14472,38,0.0688606825264118,0.10682254964766175,0.0273820640808591,0.03351495962496625,0.034585044172561176,0.27745549109821965,767,2,5,2021,17,6,8,1,0
14473,37,0.0688606825264118,0.10682254964766175,0.20052271157770507,0.1579903296271752,0.23845225354804692,0.8233646729345869,655,2,5,2021,17,6,8,1,0
14474,39,0.0688606825264118,0.10682254964766175,0.1487187785605375,0.1404781189406769,0.15727164619113454,0.45579115823164634,255,2,5,2021,17,6,8,1,0
14475,0,0.0688606825264118,0.10682254964766175,0.0012013166828658635,0.0008467712245048229,0.0011311804958006504,0.9593918783756752,207,3,5,2021,18,0,8,1,0
14476,1,0.0688606825264118,0.10682254964766175,0.20589134154833932,0.09984537221117737,0.2128906235474445,0.22164432886577315,201,3,5,2021,18,0,8,1,0
14477,2,0.0688606825264118,0.10682254964766175,0.0035788794520769333,0.0007240507571852833,0.0034839020595517074,0.16633326665333067,615,3,5,2021,18,0,8,1,0
14478,3,0.0688606825264118,0.10682254964766175,0.04800770599690741,0.016689983555457377,0.048147868568874465,0.35037007401480297,433,3,5,2021,18,0,8,1,0
14479,4,0.0688606825264118,0.10682254964766175,0.07976075606288865,0.03361313599882188,0.09252476363087371,0.41598319663932787,595,3,5,2021,18,0,8,1,0
